,index,Station,Date,Time,Precip,type,Air max,min,obs,Wx,Wind dir,speed,Bulb wet,dry,Soil max,min.1,Evap,Solar,ETo,RH max,min.2
SAN_DIEGO.A,4657,20141001,2359,0.0,,75,64,,,0,0.0,,,77.0,71.0,,386,0.12,90.0,66.0,
SAN_DIEGO.A,4658,20141002,2359,0.0,,93,61,,,0,0.0,,,77.0,69.0,,437,0.18,90.0,18.0,
SAN_DIEGO.A,4659,20141003,2359,0.0,,97,60,,,0,0.0,,,77.0,69.0,,519,0.19,57.0,12.0,
SAN_DIEGO.A,4660,20141004,2359,0.01,,91,64,,,0,0.0,,,76.0,67.0,,445,0.16,90.0,13.0,
SAN_DIEGO.A,4661,20141005,2359,0.02,,89,60,,,0,0.0,,,76.0,67.0,,433,0.16,90.0,15.0,
SAN_DIEGO.A,4662,20141006,2359,0.0,,89,64,,,0,0.0,,,74.0,66.0,,357,0.14,88.0,14.0,
SAN_DIEGO.A,4663,20141007,2359,0.0,,91,65,,,0,0.0,,,74.0,70.0,,187,0.07,88.0,16.0,
SAN_DIEGO.A,4664,20141008,2359,0.02,,82,62,,,0,0.0,,,75.0,67.0,,367,0.12,85.0,33.0,
SAN_DIEGO.A,4665,20141009,2359,0.0,,76,62,,,0,0.0,,,76.0,70.0,,397,0.12,84.0,61.0,
SAN_DIEGO.A,4666,20141010,2359,0.0,,76,62,,,0,0.0,,,76.0,69.0,,392,0.12,86.0,62.0,
SAN_DIEGO.A,4667,20141011,2359,0.0,,77,64,,,0,0.0,,,77.0,70.0,,406,0.12,87.0,60.0,
SAN_DIEGO.A,4668,20141012,2359,0.0,,75,63,,,0,0.0,,,76.0,69.0,,337,0.1,90.0,65.0,
SAN_DIEGO.A,4669,20141013,2359,0.0,,76,60,,,0,0.0,,,76.0,68.0,,361,0.11,90.0,65.0,
SAN_DIEGO.A,4670,20141014,2359,0.0,,76,63,,,0,0.0,,,76.0,70.0,,383,0.11,89.0,62.0,
SAN_DIEGO.A,4671,20141015,2359,0.0,,74,57,,,,,,,,,,326,,,,
SAN_DIEGO.A,4672,20141016,2359,0.0,,76,62,,,0,0.0,,,74.0,69.0,,315,0.1,,,
SAN_DIEGO.A,4673,20141017,2359,0.0,,74,60,,,0,0.0,,,74.0,69.0,,255,0.1,,,
SAN_DIEGO.A,4674,20141018,2359,0.0,,74,60,,,0,0.0,,,74.0,68.0,,302,0.1,,,
SAN_DIEGO.A,4675,20141019,2359,0.0,,76,59,,,0,0.0,,,74.0,68.0,,299,0.1,,,
SAN_DIEGO.A,4676,20141020,2359,0.0,,74,60,,,0,0.0,,,74.0,68.0,,209,0.1,,,
SAN_DIEGO.A,4677,20141021,2359,0.01,,76,58,,,0,0.0,,,76.0,69.0,,355,0.01,,,
SAN_DIEGO.A,4678,20141022,2359,0.01,,83,56,,,0,0.0,,,75.0,66.0,,382,0.1,,,
SAN_DIEGO.A,4679,20141023,2359,0.0,,82,52,,,0,0.0,,,74.0,65.0,,367,0.1,,,
SAN_DIEGO.A,4680,20141024,2359,0.01,,89,54,,,0,0.0,,,75.0,65.0,,360,0.1,,,
SAN_DIEGO.A,4681,20141025,2359,0.0,,80,60,,,0,0.0,,,74.0,67.0,,335,0.1,,,
SAN_DIEGO.A,4682,20141026,2359,0.01,,72,56,,,0,0.0,,,72.0,67.0,,210,0.1,,,
SAN_DIEGO.A,4683,20141027,2359,0.0,,74,53,,,,,,,70.0,69.0,,395,,,,
SAN_DIEGO.A,4684,20141028,2359,0.0,,75,55,,,0,0.0,,,72.0,64.0,,355,0.1,,,
SAN_DIEGO.A,4685,20141029,2359,0.0,,82,54,,,0,0.0,,,73.0,65.0,,354,0.1,,,
SAN_DIEGO.A,4686,20141030,2359,0.0,,81,55,,,0,0.0,,,72.0,65.0,,309,0.1,,,
SAN_DIEGO.A,4687,20141031,2359,0.0,,70,61,,,0,0.0,,,71.0,68.0,,119,0.1,,,
SAN_DIEGO.A,4688,20141101,2359,0.41,,68,55,,,0,0.0,,,69.0,64.0,,309,0.1,,,
SAN_DIEGO.A,4689,20141102,2359,0.03,,69,53,,,0,0.0,,,68.0,62.0,,255,0.09,,,
SAN_DIEGO.A,4690,20141103,2359,0.0,,72,51,,,0,0.0,,,67.0,61.0,,334,0.09,,,
SAN_DIEGO.A,4691,20141104,2359,0.0,,80,46,,,,,,,65.0,59.0,,379,,,,
SAN_DIEGO.A,4692,20141105,2359,0.0,,90,47,,,,,,,66.0,58.0,,379,,,,
SAN_DIEGO.A,4693,20141106,2359,0.0,,89,54,,,0,0.0,,,68.0,59.0,,332,0.09,,,
SAN_DIEGO.A,4694,20141107,2359,0.0,,89,56,,,0,0.0,,,66.0,59.0,,381,0.12,,,
SAN_DIEGO.A,4695,20141108,2359,0.02,,87,60,,,0,0.0,,,68.0,60.0,,309,0.11,96.0,18.0,
SAN_DIEGO.A,4696,20141109,2359,0.01,,74,55,,,0,0.0,,,69.0,62.0,,313,0.08,98.0,57.0,
SAN_DIEGO.A,4697,20141110,2359,0.0,,69,60,,,0,0.0,,,69.0,64.0,,266,0.07,88.0,66.0,
SAN_DIEGO.A,4698,20141111,2359,0.0,,70,63,,,0,0.0,,,68.0,64.0,,154,0.05,73.0,56.0,
SAN_DIEGO.A,4699,20141112,2359,0.0,,69,59,,,0,0.0,,,68.0,64.0,,222,0.06,81.0,57.0,
SAN_DIEGO.A,4700,20141113,2359,0.0,,70,60,,,0,0.0,,,68.0,64.0,,191,0.05,86.0,64.0,
SAN_DIEGO.A,4701,20141114,2359,0.0,,70,58,,,0,0.0,,,69.0,63.0,,230,0.06,94.0,63.0,
SAN_DIEGO.A,4702,20141115,2359,0.0,,70,57,,,0,0.0,,,68.0,62.0,,227,0.05,93.0,62.0,
SAN_DIEGO.A,4703,20141116,2359,0.0,,72,54,,,0,0.0,,,68.0,61.0,,271,0.08,87.0,26.0,
SAN_DIEGO.A,4704,20141117,2359,0.0,,72,50,,,0,0.0,,,64.0,58.0,,287,0.09,,,
SAN_DIEGO.A,4705,20141118,2359,0.01,,78,49,,,0,0.0,,,64.0,56.0,,255,0.08,85.0,14.0,
SAN_DIEGO.A,4706,20141119,2359,0.0,,73,51,,,0,0.0,,,64.0,56.0,,283,0.08,87.0,22.0,
SAN_DIEGO.A,4707,20141120,2359,0.0,,71,52,,,0,0.0,,,65.0,57.0,,273,0.07,85.0,51.0,
SAN_DIEGO.A,4708,20141121,2359,0.01,,69,56,,,0,0.0,,,66.0,61.0,,242,0.06,87.0,59.0,
SAN_DIEGO.A,4709,20141122,2359,0.0,,72,54,,,0,0.0,,,66.0,59.0,,273,0.07,94.0,46.0,
SAN_DIEGO.A,4710,20141123,2359,0.0,,73,53,,,0,0.0,,,65.0,59.0,,251,0.07,94.0,48.0,
SAN_DIEGO.A,4711,20141124,2359,0.0,,78,53,,,0,0.0,,,64.0,57.0,,281,0.1,38.0,12.0,
SAN_DIEGO.A,4712,20141125,2359,0.0,,77,52,,,0,0.0,,,62.0,55.0,,295,0.11,30.0,11.0,
SAN_DIEGO.A,4713,20141126,2359,0.07,,69,48,,,,,,,,,,255,,,,
SAN_DIEGO.A,4714,20141127,2359,0.0,,88,60,,,0,0.0,,,65.0,56.0,,288,0.1,66.0,11.0,
SAN_DIEGO.A,4715,20141128,2359,0.0,,80,58,,,0,0.0,,,65.0,56.0,,284,0.08,98.0,15.0,
SAN_DIEGO.A,4716,20141129,2359,0.0,,71,48,,,0,0.0,,,65.0,57.0,,258,0.06,98.0,53.0,
SAN_DIEGO.A,4717,20141130,2359,0.02,,71,57,,,0,0.0,,,65.0,60.0,,235,0.06,93.0,59.0,
SAN_DIEGO.A,4718,20141201,2359,0.0,,71,54,,,0,0.0,,,64.0,58.0,,173,0.04,87.0,56.0,
SAN_DIEGO.A,4719,20141202,2359,0.56,,68,58,,,0,0.0,,,63.0,61.0,,38,0.01,97.0,55.0,
SAN_DIEGO.A,4720,20141203,2359,0.31,,67,61,,,0,0.0,,,64.0,61.0,,38,0.0,98.0,96.0,
SAN_DIEGO.A,4721,20141204,2359,0.39,,70,57,,,0,0.0,,,67.0,62.0,,216,0.05,98.0,68.0,
SAN_DIEGO.A,4722,20141205,2359,0.03,,68,55,,,0,0.0,,,65.0,60.0,,174,0.04,96.0,73.0,
SAN_DIEGO.A,4723,20141206,2359,0.02,,72,57,,,0,0.0,,,66.0,60.0,,234,0.06,96.0,63.0,
SAN_DIEGO.A,4724,20141207,2359,0.01,,80,55,,,0,0.0,,,67.0,60.0,,231,0.06,98.0,42.0,
SAN_DIEGO.A,4725,20141208,2359,0.01,,74,56,,,0,0.0,,,66.0,60.0,,209,0.05,95.0,48.0,
SAN_DIEGO.A,4726,20141209,2359,0.01,,76,53,,,0,0.0,,,66.0,58.0,,252,0.07,95.0,43.0,
SAN_DIEGO.A,4727,20141210,2359,0.01,,68,52,,,0,0.0,,,65.0,58.0,,228,0.05,96.0,72.0,
SAN_DIEGO.A,4728,20141211,2359,0.0,,68,59,,,0,0.0,,,65.0,61.0,,185,0.04,94.0,71.0,
SAN_DIEGO.A,4729,20141212,2359,0.01,,64,55,,,0,0.0,,,62.0,59.0,,76,0.02,98.0,67.0,
SAN_DIEGO.A,4730,20141213,2359,0.0,,65,51,,,0,0.0,,,62.0,56.0,,212,0.05,95.0,58.0,
SAN_DIEGO.A,4731,20141214,2359,0.01,,65,46,,,0,0.0,,,62.0,54.0,,249,0.06,90.0,53.0,
SAN_DIEGO.A,4732,20141215,2359,0.0,,65,50,,,0,0.0,,,61.0,54.0,,183,0.04,88.0,55.0,
SAN_DIEGO.A,4733,20141216,2359,0.6,,61,49,,,0,0.0,,,59.0,57.0,,63,0.01,96.0,67.0,
SAN_DIEGO.A,4734,20141217,2359,0.37,,65,52,,,0,0.0,,,62.0,56.0,,240,0.06,98.0,59.0,
SAN_DIEGO.A,4735,20141218,2359,0.0,,65,50,,,0,0.0,,,61.0,55.0,,196,0.04,88.0,62.0,
SAN_DIEGO.A,4736,20141219,2359,0.0,,67,50,,,0,0.0,,,62.0,54.0,,237,0.06,93.0,51.0,
SAN_DIEGO.A,4737,20141220,2359,0.0,,65,49,,,0,0.0,,,60.0,54.0,,168,0.04,94.0,68.0,
SAN_DIEGO.A,4738,20141221,2359,0.0,,68,53,,,0,0.0,,,63.0,56.0,,217,0.05,96.0,64.0,
SAN_DIEGO.A,4739,20141222,2359,0.0,,74,51,,,0,0.0,,,64.0,55.0,,253,0.06,97.0,50.0,
SAN_DIEGO.A,4740,20141223,2359,0.0,,80,52,,,0,0.0,,,65.0,55.0,,249,0.08,96.0,33.0,
SAN_DIEGO.A,4741,20141224,2359,0.0,,75,54,,,0,0.0,,,63.0,55.0,,247,0.07,89.0,24.0,
SAN_DIEGO.A,4742,20141225,2359,0.0,,66,47,,,0,0.0,,,62.0,55.0,,198,0.05,89.0,33.0,
SAN_DIEGO.A,4743,20141226,2359,0.0,,65,43,,,0,0.0,,,59.0,51.0,,264,0.07,79.0,19.0,
SAN_DIEGO.A,4744,20141227,2359,0.0,,62,42,,,0,0.0,,,57.0,48.0,,267,0.07,51.0,18.0,
SAN_DIEGO.A,4745,20141228,2359,0.0,,62,43,,,0,0.0,,,55.0,47.0,,208,0.06,68.0,27.0,
SAN_DIEGO.A,4746,20141229,2359,0.0,,64,45,,,0,0.0,,,58.0,48.0,,263,0.06,88.0,53.0,
SAN_DIEGO.A,4747,20141230,2359,0.06,,60,50,,,0,0.0,,,55.0,51.0,,111,0.02,91.0,54.0,
SAN_DIEGO.A,4748,20141231,2359,0.03,,54,39,,,0,0.0,,,53.0,47.0,,118,0.03,87.0,39.0,
SAN_DIEGO.A,4749,20150101,2359,0.0,,61,38,,,0,0.0,,,54.0,45.0,,261,0.06,78.0,40.0,
SAN_DIEGO.A,4750,20150102,2359,0.0,,59,39,,,0,0.0,,,55.0,45.0,,261,0.06,83.0,46.0,
SAN_DIEGO.A,4751,20150103,2359,0.0,,62,42,,,0,0.0,,,56.0,47.0,,258,0.06,86.0,53.0,
SAN_DIEGO.A,4752,20150104,2359,0.02,,67,43,,,0,0.0,,,57.0,48.0,,265,0.07,92.0,39.0,
SAN_DIEGO.A,4753,20150105,2359,0.0,,78,48,,,0,0.0,,,60.0,49.0,,269,0.09,76.0,22.0,
SAN_DIEGO.A,4754,20150106,2359,0.01,,83,54,,,0,0.0,,,61.0,50.0,,276,0.09,75.0,16.0,
SAN_DIEGO.A,4755,20150107,2359,0.0,,80,53,,,0,0.0,,,60.0,51.0,,235,0.08,62.0,17.0,
SAN_DIEGO.A,4756,20150108,2359,0.0,,71,55,,,0,0.0,,,60.0,54.0,,208,0.06,93.0,34.0,
SAN_DIEGO.A,4757,20150109,2359,0.07,,66,45,,,,,,,,,,237,,,,
SAN_DIEGO.A,4758,20150110,2359,0.0,,71,50,,,0,0.0,,,62.0,54.0,,237,0.06,98.0,38.0,
SAN_DIEGO.A,4759,20150111,2359,0.3,,61,56,,,0,0.0,,,61.0,58.0,,61,0.0,97.0,81.0,
SAN_DIEGO.A,4760,20150112,2359,0.12,,67,58,,,0,0.0,,,63.0,59.0,,201,0.04,98.0,75.0,
SAN_DIEGO.A,4761,20150113,2359,0.0,,67,53,,,0,0.0,,,63.0,57.0,,236,0.06,96.0,47.0,
SAN_DIEGO.A,4762,20150114,2359,0.0,,71,48,,,0,0.0,,,61.0,53.0,,280,0.08,62.0,27.0,
SAN_DIEGO.A,4763,20150115,2359,0.0,,73,49,,,0,0.0,,,61.0,52.0,,283,0.09,68.0,28.0,
SAN_DIEGO.A,4764,20150116,2359,0.0,,73,49,,,0,0.0,,,60.0,51.0,,292,0.08,74.0,24.0,
SAN_DIEGO.A,4765,20150117,2359,0.0,,72,51,,,0,0.0,,,61.0,52.0,,286,0.08,87.0,32.0,
SAN_DIEGO.A,4766,20150118,2359,0.0,,75,52,,,0,0.0,,,61.0,52.0,,273,0.08,83.0,31.0,
SAN_DIEGO.A,4767,20150119,2359,0.0,,70,48,,,0,0.0,,,62.0,52.0,,287,0.07,95.0,45.0,
SAN_DIEGO.A,4768,20150120,2359,0.0,,63,54,,,0,0.0,,,63.0,57.0,,243,0.06,98.0,74.0,
SAN_DIEGO.A,4769,20150121,2359,0.02,,70,52,,,0,0.0,,,63.0,58.0,,260,0.07,94.0,57.0,
SAN_DIEGO.A,4770,20150122,2359,0.0,,74,47,,,0,0.0,,,61.0,53.0,,294,0.09,93.0,18.0,
SAN_DIEGO.A,4771,20150123,2359,0.0,,71,48,,,0,0.0,,,60.0,52.0,,306,0.1,47.0,15.0,
SAN_DIEGO.A,4772,20150124,2359,0.0,,79,47,,,0,0.0,,,61.0,50.0,,304,0.1,48.0,15.0,
SAN_DIEGO.A,4773,20150125,2359,0.01,,77,53,,,0,0.0,,,61.0,52.0,,240,0.09,43.0,16.0,
SAN_DIEGO.A,4774,20150126,2359,0.04,,75,55,,,0,0.0,,,59.0,55.0,,82,0.03,85.0,30.0,
SAN_DIEGO.A,4775,20150127,2359,0.0,,73,54,,,0,0.0,,,63.0,55.0,,293,0.08,89.0,45.0,
SAN_DIEGO.A,4776,20150128,2359,0.0,,74,53,,,0,0.0,,,63.0,55.0,,221,0.06,86.0,41.0,
SAN_DIEGO.A,4777,20150129,2359,0.01,,72,59,,,0,0.0,,,62.0,57.0,,118,0.03,92.0,40.0,
SAN_DIEGO.A,4778,20150130,2359,0.0,,64,57,,,0,0.0,,,61.0,58.0,,93,0.01,92.0,67.0,
SAN_DIEGO.A,4779,20150131,2359,0.0,,66,54,,,0,0.0,,,63.0,58.0,,217,0.05,92.0,67.0,
SAN_DIEGO.A,4780,20150201,2359,0.0,,72,50,,,0,0.0,,,61.0,55.0,,320,0.09,94.0,43.0,
SAN_DIEGO.A,4781,20150202,2359,0.0,,75,52,,,0,0.0,,,63.0,54.0,,307,0.09,95.0,31.0,
SAN_DIEGO.A,4782,20150203,2359,0.0,,73,50,,,0,0.0,,,62.0,56.0,,328,0.08,99.0,46.0,
SAN_DIEGO.A,4783,20150204,2359,0.0,,71,52,,,0,0.0,,,63.0,58.0,,331,0.08,96.0,54.0,
SAN_DIEGO.A,4784,20150205,2359,0.0,,74,51,,,0,0.0,,,64.0,58.0,,317,0.08,99.0,51.0,
SAN_DIEGO.A,4785,20150206,2359,0.02,,76,49,,,0,0.0,,,63.0,57.0,,344,0.1,99.0,33.0,
SAN_DIEGO.A,4786,20150207,2359,0.0,,73,47,,,0,0.0,,,63.0,58.0,,337,0.1,99.0,42.0,
SAN_DIEGO.A,4787,20150208,2359,0.0,,73,56,,,0,0.0,,,64.0,59.0,,336,0.09,97.0,62.0,
SAN_DIEGO.A,4788,20150209,2359,0.0,,71,53,,,0,0.0,,,65.0,60.0,,343,0.09,99.0,58.0,
SAN_DIEGO.A,4789,20150210,2359,0.0,,72,48,,,0,0.0,,,63.0,57.0,,363,0.1,97.0,50.0,
SAN_DIEGO.A,4790,20150211,2359,0.0,,83,54,,,0,0.0,,,63.0,56.0,,343,0.12,82.0,17.0,
SAN_DIEGO.A,4791,20150212,2359,0.02,,85,59,,,0,0.0,,,63.0,56.0,,374,0.14,47.0,14.0,
SAN_DIEGO.A,4792,20150213,2359,0.01,,84,55,,,0,0.0,,,62.0,56.0,,378,0.13,42.0,16.0,
SAN_DIEGO.A,4793,20150214,2359,0.0,,84,61,,,0,0.0,,,64.0,57.0,,378,0.14,59.0,20.0,
SAN_DIEGO.A,4794,20150215,2359,0.0,,77,56,,,0,0.0,,,63.0,57.0,,382,0.12,98.0,29.0,
SAN_DIEGO.A,4795,20150216,2359,0.0,,69,53,,,0,0.0,,,64.0,59.0,,373,0.1,98.0,53.0,
SAN_DIEGO.A,4796,20150217,2359,0.0,,66,54,,,0,0.0,,,65.0,60.0,,363,0.1,93.0,69.0,
SAN_DIEGO.A,4797,20150218,2359,0.0,,68,53,,,0,0.0,,,64.0,60.0,,334,0.09,95.0,70.0,
SAN_DIEGO.A,4798,20150219,2359,0.0,,68,56,,,0,0.0,,,65.0,61.0,,319,0.08,97.0,68.0,
SAN_DIEGO.A,4799,20150220,2359,0.0,,68,53,,,0,0.0,,,65.0,61.0,,277,0.06,91.0,66.0,
SAN_DIEGO.A,4800,20150221,2359,0.0,,66,59,,,0,0.0,,,66.0,61.0,,278,0.08,81.0,60.0,
SAN_DIEGO.A,4801,20150222,2359,0.05,,65,57,,,0,0.0,,,65.0,60.0,,194,0.05,92.0,65.0,
SAN_DIEGO.A,4802,20150223,2359,0.1,,65,52,,,0,0.0,,,66.0,58.0,,383,0.1,94.0,52.0,
SAN_DIEGO.A,4803,20150224,2359,0.0,,67,48,,,0,0.0,,,64.0,56.0,,415,0.12,88.0,35.0,
SAN_DIEGO.A,4804,20150225,2359,0.0,,70,48,,,0,0.0,,,66.0,54.0,,421,0.12,94.0,43.0,
SAN_DIEGO.A,4805,20150226,2359,0.0,,65,48,,,0,0.0,,,66.0,55.0,,354,0.09,95.0,68.0,
SAN_DIEGO.A,4806,20150227,2359,0.0,,65,52,,,0,0.0,,,64.0,57.0,,278,0.07,92.0,67.0,
SAN_DIEGO.A,4807,20150228,2359,0.06,,64,55,,,0,0.0,,,65.0,58.0,,293,0.08,89.0,59.0,
SAN_DIEGO.A,4808,20150301,2359,0.76,,57,52,,,0,0.0,,,60.0,57.0,,85,0.01,96.0,83.0,
SAN_DIEGO.A,4809,20150302,2359,0.06,,61,50,,,0,0.0,,,62.0,55.0,,291,0.07,94.0,63.0,
SAN_DIEGO.A,4810,20150303,2359,0.0,,65,49,,,0,0.0,,,64.0,54.0,,400,0.11,84.0,53.0,
SAN_DIEGO.A,4811,20150304,2359,0.0,,68,48,,,0,0.0,,,65.0,54.0,,431,0.12,85.0,38.0,
SAN_DIEGO.A,4812,20150305,2359,0.0,,74,47,,,0,0.0,,,65.0,53.0,,442,0.15,78.0,24.0,
SAN_DIEGO.A,4813,20150306,2359,0.0,,81,49,,,0,0.0,,,66.0,53.0,,450,0.16,59.0,18.0,
SAN_DIEGO.A,4814,20150307,2359,0.01,,83,54,,,0,0.0,,,67.0,54.0,,448,0.16,47.0,15.0,
SAN_DIEGO.A,4815,20150308,2359,0.0,,73,52,,,0,0.0,,,68.0,55.0,,451,0.13,94.0,30.0,
SAN_DIEGO.A,4816,20150309,2359,0.0,,67,52,,,0,0.0,,,68.0,58.0,,434,0.12,93.0,66.0,
SAN_DIEGO.A,4817,20150310,2359,0.0,,77,51,,,0,0.0,,,69.0,57.0,,451,0.13,95.0,47.0,
SAN_DIEGO.A,4818,20150311,2359,0.0,,76,58,,,0,0.0,,,68.0,60.0,,266,0.08,94.0,41.0,
SAN_DIEGO.A,4819,20150312,2359,0.01,,79,56,,,0,0.0,,,70.0,60.0,,456,0.16,88.0,33.0,
SAN_DIEGO.A,4820,20150313,2359,0.0,,88,59,,,0,0.0,,,70.0,59.0,,465,0.18,56.0,17.0,
SAN_DIEGO.A,4821,20150314,2359,0.0,,92,61,,,0,0.0,,,72.0,60.0,,462,0.12,40.0,34.0,
SAN_DIEGO.A,4822,20150315,2359,0.0,,90,66,,,0,0.0,,,72.0,61.0,,415,0.13,21.0,18.0,
SAN_DIEGO.A,4823,20150316,2359,0.0,,87,65,,,0,0.0,,,71.0,61.0,,456,0.15,50.0,16.0,
SAN_DIEGO.A,4824,20150317,2359,0.0,,77,60,,,0,0.0,,,70.0,61.0,,433,0.14,95.0,29.0,
SAN_DIEGO.A,4825,20150318,2359,0.0,,68,61,,,0,0.0,,,70.0,64.0,,366,0.1,95.0,71.0,
SAN_DIEGO.A,4826,20150319,2359,0.0,,70,58,,,0,0.0,,,71.0,64.0,,382,0.11,92.0,61.0,
SAN_DIEGO.A,4827,20150320,2359,0.0,,74,57,,,0,0.0,,,72.0,63.0,,454,0.13,94.0,58.0,
SAN_DIEGO.A,4828,20150321,2359,0.01,,72,58,,,0,0.0,,,73.0,64.0,,471,0.13,95.0,65.0,
SAN_DIEGO.A,4829,20150322,2359,0.0,,69,56,,,0,0.0,,,71.0,63.0,,470,0.13,87.0,66.0,
SAN_DIEGO.A,4830,20150323,2359,0.0,,68,54,,,0,0.0,,,71.0,62.0,,469,0.13,91.0,59.0,
SAN_DIEGO.A,4831,20150324,2359,0.0,,71,53,,,0,0.0,,,71.0,61.0,,490,0.14,91.0,58.0,
SAN_DIEGO.A,4832,20150325,2359,0.02,,78,55,,,0,0.0,,,72.0,61.0,,490,0.15,94.0,47.0,
SAN_DIEGO.A,4833,20150326,2359,0.0,,87,59,,,0,0.0,,,72.0,62.0,,513,0.17,83.0,26.0,
SAN_DIEGO.A,4834,20150327,2359,0.0,,86,58,,,0,0.0,,,73.0,62.0,,511,0.16,97.0,23.0,
SAN_DIEGO.A,4835,20150328,2359,0.0,,77,57,,,0,0.0,,,74.0,65.0,,516,0.16,98.0,50.0,
SAN_DIEGO.A,4836,20150329,2359,0.0,,74,58,,,0,0.0,,,73.0,65.0,,470,0.14,96.0,59.0,
SAN_DIEGO.A,4837,20150330,2359,0.0,,73,57,,,0,0.0,,,73.0,64.0,,492,0.14,97.0,61.0,
SAN_DIEGO.A,4838,20150331,2359,0.0,,69,59,,,0,0.0,,,72.0,65.0,,475,0.14,92.0,69.0,
SAN_DIEGO.A,4839,20150401,2359,0.0,,70,59,,,0,0.0,,,72.0,64.0,,506,0.14,82.0,64.0,
SAN_DIEGO.A,4840,20150402,2359,0.0,,68,57,,,0,0.0,,,71.0,64.0,,473,0.13,86.0,59.0,
SAN_DIEGO.A,4841,20150403,2359,0.0,,85,54,,,0,0.0,,,72.0,62.0,,528,0.19,87.0,13.0,
SAN_DIEGO.A,4842,20150404,2359,0.0,,78,57,,,0,0.0,,,72.0,61.0,,486,0.15,93.0,28.0,
SAN_DIEGO.A,4843,20150405,2359,0.0,,67,56,,,0,0.0,,,72.0,64.0,,503,0.14,88.0,64.0,
SAN_DIEGO.A,4844,20150406,2359,0.0,,65,54,,,0,0.0,,,71.0,63.0,,527,0.16,84.0,48.0,
SAN_DIEGO.A,4845,20150407,2359,0.0,,67,55,,,0,0.0,,,71.0,63.0,,523,0.16,79.0,42.0,
SAN_DIEGO.A,4846,20150408,2359,0.0,,67,53,,,0,0.0,,,70.0,62.0,,522,0.15,80.0,35.0,
SAN_DIEGO.A,4847,20150409,2359,0.01,,68,51,,,0,0.0,,,72.0,61.0,,550,0.16,86.0,52.0,
SAN_DIEGO.A,4848,20150410,2359,0.0,,67,54,,,0,0.0,,,70.0,61.0,,520,0.15,92.0,56.0,
SAN_DIEGO.A,4849,20150411,2359,0.02,,69,51,,,0,0.0,,,70.0,60.0,,546,0.16,93.0,54.0,
SAN_DIEGO.A,4850,20150412,2359,0.01,,70,53,,,0,0.0,,,70.0,61.0,,550,0.16,94.0,60.0,
SAN_DIEGO.A,4851,20150413,2359,0.01,,71,58,,,0,0.0,,,71.0,64.0,,550,0.16,94.0,65.0,
SAN_DIEGO.A,4852,20150414,2359,0.0,,71,57,,,0,0.0,,,71.0,64.0,,553,0.16,91.0,59.0,
SAN_DIEGO.A,4853,20150415,2359,0.04,,75,54,,,0,0.0,,,70.0,63.0,,564,0.17,96.0,40.0,
SAN_DIEGO.A,4854,20150416,2359,0.02,,80,52,,,0,0.0,,,69.0,62.0,,593,0.2,97.0,14.0,
SAN_DIEGO.A,4855,20150417,2359,0.0,,79,54,,,0,0.0,,,68.0,61.0,,596,0.21,56.0,17.0,
SAN_DIEGO.A,4856,20150418,2359,0.0,,77,52,,,0,0.0,,,69.0,61.0,,597,0.19,92.0,28.0,
SAN_DIEGO.A,4857,20150419,2359,0.0,,71,56,,,0,0.0,,,70.0,63.0,,578,0.17,95.0,61.0,
SAN_DIEGO.A,4858,20150420,2359,0.01,,68,56,,,0,0.0,,,70.0,63.0,,545,0.16,93.0,61.0,
SAN_DIEGO.A,4859,20150421,2359,0.0,,69,57,,,0,0.0,,,68.0,64.0,,404,0.12,80.0,49.0,
SAN_DIEGO.A,4860,20150422,2359,0.01,,67,56,,,0,0.0,,,67.0,63.0,,265,0.06,89.0,58.0,
SAN_DIEGO.A,4861,20150423,2359,0.0,,67,56,,,0,0.0,,,68.0,63.0,,367,0.1,91.0,67.0,
SAN_DIEGO.A,4862,20150424,2359,0.05,,65,58,,,0,0.0,,,67.0,64.0,,255,0.06,94.0,70.0,
SAN_DIEGO.A,4863,20150425,2359,0.05,,66,58,,,0,0.0,,,67.0,64.0,,341,0.09,90.0,66.0,
SAN_DIEGO.A,4864,20150426,2359,0.0,,69,55,,,0,0.0,,,69.0,63.0,,551,0.16,87.0,54.0,
SAN_DIEGO.A,4865,20150427,2359,0.01,,81,53,,,0,0.0,,,70.0,63.0,,619,0.22,89.0,20.0,
SAN_DIEGO.A,4866,20150428,2359,0.01,,87,59,,,0,0.0,,,70.0,62.0,,622,0.22,95.0,21.0,
SAN_DIEGO.A,4867,20150429,2359,0.0,,85,57,,,0,0.0,,,70.0,63.0,,617,0.22,96.0,23.0,
SAN_DIEGO.A,4868,20150430,2359,0.03,,84,59,,,0,0.0,,,71.0,64.0,,612,0.22,91.0,27.0,
SAN_DIEGO.A,4869,20150501,2359,0.0,,85,60,,,0,0.0,,,72.0,65.0,,593,0.21,91.0,37.0,
SAN_DIEGO.A,4870,20150502,2359,0.01,,69,59,,,0,0.0,,,70.0,66.0,,490,0.14,94.0,74.0,
SAN_DIEGO.A,4871,20150503,2359,0.02,,69,60,,,0,0.0,,,70.0,66.0,,475,0.14,92.0,67.0,
SAN_DIEGO.A,4872,20150504,2359,0.0,,67,58,,,0,0.0,,,69.0,66.0,,443,0.13,89.0,66.0,
SAN_DIEGO.A,4873,20150505,2359,0.0,,67,59,,,0,0.0,,,69.0,65.0,,381,0.11,75.0,59.0,
